일시,기온(°C),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),강수량(mm),적설(cm),전운량(10분위)
2021-12-05 08:00:00,-4.9,0.4,0,92,1016.4,0.0,0.0,,,0.0
2021-12-05 09:00:00,-3.7,0.5,90,94,1016.8,0.0,0.1,,,0.0
2021-12-05 10:00:00,-2.0,0.7,360,96,1017.0,1.0,0.82,,,0.0
2021-12-05 11:00:00,0.6,0.6,230,86,1016.7,1.0,1.39,,,2.0
2021-12-05 12:00:00,3.0,0.9,180,69,1016.0,1.0,1.74,,,1.0
2021-12-05 13:00:00,5.4,1.0,250,59,1015.0,1.0,1.79,,,0.0
2021-12-05 14:00:00,7.4,1.2,270,50,1014.2,1.0,1.67,,,0.0
2021-12-05 15:00:00,8.6,1.0,230,49,1013.7,1.0,1.3,,,0.0
2021-12-05 16:00:00,8.6,0.6,200,48,1013.4,1.0,0.79,,,1.0
2021-12-05 17:00:00,5.1,0.9,90,63,1013.4,0.9,0.21,,,0.0
2021-12-05 18:00:00,3.0,1.3,90,72,1013.5,0.0,0.0,,,0.0
2021-12-05 19:00:00,2.7,1.7,90,71,1013.7,,,,,0.0
2021-12-05 20:00:00,1.3,1.1,70,75,1013.7,,,,,0.0
2021-12-05 21:00:00,-0.7,0.6,110,82,1013.9,,,,,0.0
2021-12-05 22:00:00,-1.3,0.2,0,85,1014.1,,,,,0.0
2021-12-05 23:00:00,-2.3,0.7,90,89,1014.0,,,,,0.0
2021-12-06 00:00:00,-2.6,0.7,90,90,1013.9,,,,,0.0
2021-12-06 01:00:00,-2.8,0.0,0,90,1013.5,,,,,0.0
2021-12-06 02:00:00,-3.1,0.4,0,92,1013.5,,,,,0.0
2021-12-06 03:00:00,-3.4,0.7,110,91,1013.5,,,,,0.0
2021-12-06 04:00:00,-3.4,0.8,90,93,1013.3,,,,,0.0
2021-12-06 05:00:00,-4.2,0.0,0,91,1013.4,,,,,0.0
2021-12-06 06:00:00,-3.8,0.5,90,92,1013.3,,,,,0.0
2021-12-06 07:00:00,-3.6,1.5,70,94,1013.7,,,,,0.0
2021-12-06 08:00:00,-3.5,0.2,0,93,1014.1,0.0,0.0,,,0.0
2021-12-06 09:00:00,-2.2,0.1,0,92,1014.2,0.2,0.18,,,0.0
2021-12-06 10:00:00,0.1,0.1,0,88,1014.1,1.0,0.94,,,0.0
2021-12-06 11:00:00,2.7,0.6,230,76,1013.9,1.0,1.56,,,1.0
2021-12-06 12:00:00,5.3,0.9,200,67,1012.9,1.0,1.7,,,1.0
2021-12-06 13:00:00,8.1,1.0,230,57,1011.9,1.0,1.83,,,2.0
2021-12-06 14:00:00,10.1,0.9,200,51,1011.5,1.0,1.65,,,4.0
2021-12-06 15:00:00,10.8,0.3,0,37,1011.1,,,,,0.0
2021-12-06 16:00:00,11.1,0.4,0,39,1011.0,,,,,5.0
2021-12-06 17:00:00,6.7,1.0,90,60,1011.2,,,,,7.0
2021-12-06 18:00:00,4.4,1.1,90,66,1011.5,,,,,8.0
2021-12-06 19:00:00,3.5,0.6,90,71,1012.0,,,,,7.0
2021-12-06 20:00:00,1.7,1.1,110,77,1012.4,,,,,5.0
2021-12-06 21:00:00,2.4,0.2,0,78,1012.4,,,,,8.0
2021-12-06 22:00:00,0.9,0.3,0,78,1012.6,,,,,6.0
2021-12-06 23:00:00,1.3,1.0,90,81,1012.9,,,,,9.0
2021-12-07 00:00:00,-0.5,0.6,110,86,1012.9,,,,,6.0
2021-12-07 01:00:00,-0.5,0.5,250,88,1013.1,,,,,7.0
2021-12-07 02:00:00,-0.4,0.0,0,88,1012.8,,,,,8.0
2021-12-07 03:00:00,-0.4,0.7,320,88,1013.0,,,,,1.0
2021-12-07 04:00:00,-1.5,0.1,0,91,1013.2,,,,,4.0
2021-12-07 05:00:00,-2.2,0.6,90,92,1013.2,,,,,4.0
2021-12-07 06:00:00,-2.3,0.2,0,93,1013.7,,,,,3.0
2021-12-07 07:00:00,-2.8,0.3,0,92,1014.2,,,,,0.0
2021-12-07 08:00:00,-2.1,1.8,250,93,1015.1,0.0,0.0,,,0.0
2021-12-07 09:00:00,-0.9,0.8,140,93,1015.4,0.1,0.18,,,0.0
2021-12-07 10:00:00,1.7,0.1,0,84,1015.7,1.0,0.82,,,0.0
2021-12-07 11:00:00,4.3,1.2,200,75,1015.2,1.0,1.26,,,0.0
2021-12-07 12:00:00,6.1,0.4,0,65,1014.4,1.0,1.53,,,0.0
2021-12-07 13:00:00,8.3,0.9,250,57,1013.9,1.0,1.63,,,0.0
2021-12-07 14:00:00,9.4,1.4,200,55,1013.5,1.0,1.48,,,1.0
2021-12-07 15:00:00,10.8,0.6,290,48,1013.6,1.0,1.2,,,6.0
2021-12-07 16:00:00,11.1,1.3,340,49,1014.1,1.0,0.7,,,7.0
2021-12-07 17:00:00,9.7,0.3,0,54,1014.3,0.7,0.23,,,8.0
2021-12-07 18:00:00,7.4,0.9,70,67,1014.7,0.0,0.0,,,2.0
2021-12-07 19:00:00,5.8,0.4,0,72,1015.2,,,,,0.0
2021-12-07 20:00:00,4.3,1.1,110,79,1015.8,,,,,0.0
2021-12-07 21:00:00,2.7,0.6,110,86,1016.0,,,,,0.0
2021-12-07 22:00:00,2.2,0.7,50,89,1016.4,,,,,3.0
2021-12-07 23:00:00,1.1,0.7,90,90,1016.6,,,,,0.0
2021-12-08 00:00:00,1.0,1.3,90,93,1016.6,,,,,0.0
2021-12-08 01:00:00,-0.5,0.4,0,93,1016.7,,,,,0.0
2021-12-08 02:00:00,-0.9,0.8,90,94,1016.9,,,,,0.0
2021-12-08 03:00:00,-1.1,0.1,0,95,1017.3,,,,,0.0
2021-12-08 04:00:00,-1.8,0.1,0,94,1017.2,,,,,0.0
2021-12-08 05:00:00,-2.3,0.6,90,95,1017.4,,,,,5.0
2021-12-08 06:00:00,-2.5,0.0,0,95,1017.7,,,,,9.0
2021-12-08 07:00:00,-2.3,0.0,0,95,1018.2,,,,,9.0
2021-12-08 08:00:00,-1.2,0.2,0,96,1018.8,0.0,0.0,,,10.0
2021-12-08 09:00:00,-0.6,0.0,0,97,1019.3,0.0,0.11,,,10.0
2021-12-08 10:00:00,0.5,0.0,0,98,1019.8,0.0,0.45,,,9.0
2021-12-08 11:00:00,1.7,0.0,0,98,1019.6,0.0,0.59,,,6.0
2021-12-08 12:00:00,3.9,0.0,0,98,1019.1,0.4,1.29,,,0.0
2021-12-08 13:00:00,7.7,0.0,0,71,1018.2,1.0,1.75,,,0.0
2021-12-08 14:00:00,9.7,0.0,0,56,1017.7,1.0,1.69,,,0.0
2021-12-08 15:00:00,10.9,0.0,0,48,1017.4,1.0,1.35,,,0.0
2021-12-08 16:00:00,11.0,0.0,0,48,1017.2,1.0,0.82,,,0.0
2021-12-08 17:00:00,7.0,0.0,0,64,1017.2,1.0,0.23,,,0.0
2021-12-08 18:00:00,4.5,0.9,90,71,1017.3,0.0,0.0,,,0.0
2021-12-08 19:00:00,3.1,0.5,110,78,1017.7,,,,,0.0
2021-12-08 20:00:00,1.6,0.6,90,81,1017.8,,,,,0.0
2021-12-08 21:00:00,0.5,0.0,0,83,1017.8,,,,,0.0
2021-12-08 22:00:00,0.3,0.0,0,86,1017.8,,,,,5.0
2021-12-08 23:00:00,0.8,1.4,90,86,1018.1,,,,,7.0
2021-12-09 00:00:00,0.4,0.0,0,91,1017.7,,,,,6.0
2021-12-09 01:00:00,0.6,0.3,0,90,1017.2,,,,,9.0
2021-12-09 02:00:00,-0.2,0.3,0,89,1017.5,,,,,9.0
2021-12-09 03:00:00,-0.9,0.5,70,93,1017.5,,,,,7.0
2021-12-09 04:00:00,-1.4,0.0,0,93,1017.2,,,,,7.0
2021-12-09 05:00:00,-2.0,0.0,0,93,1017.1,,,,,0.0
2021-12-09 06:00:00,-2.0,0.1,0,94,1017.3,,,,,0.0
2021-12-09 07:00:00,-2.5,0.0,0,93,1017.5,,,,,0.0
2021-12-09 08:00:00,-2.4,0.0,0,94,1017.7,0.0,0.0,,,0.0
2021-12-09 09:00:00,0.0,0.0,0,94,1018.5,0.1,0.23,,,9.0
2021-12-09 10:00:00,2.2,0.0,0,88,1018.2,0.6,0.63,,,9.0
2021-12-09 11:00:00,5.8,0.3,0,73,1017.8,1.0,1.53,,,9.0
2021-12-09 12:00:00,6.3,0.0,0,71,1016.9,0.2,0.89,,,9.0
2021-12-09 13:00:00,7.8,0.1,0,66,1016.0,0.6,1.04,,,8.0
2021-12-09 14:00:00,8.3,0.1,0,65,1015.0,0.0,0.64,,,9.0
2021-12-09 15:00:00,8.6,0.0,0,63,1014.8,0.0,0.48,,,9.0
2021-12-09 16:00:00,9.0,0.0,0,63,1014.4,0.1,0.4,,,9.0
2021-12-09 17:00:00,8.6,1.3,110,67,1013.8,0.0,0.06,,,10.0
2021-12-09 18:00:00,6.7,0.1,0,75,1014.0,0.0,0.0,,,10.0
2021-12-09 19:00:00,5.6,0.5,200,81,1013.5,,,,,9.0
2021-12-09 20:00:00,3.9,0.1,0,84,1013.5,,,,,6.0
2021-12-09 21:00:00,3.9,0.5,270,86,1013.1,,,,,9.0
2021-12-09 22:00:00,2.9,0.4,0,89,1012.9,,,,,7.0
2021-12-09 23:00:00,1.3,0.3,0,89,1012.7,,,,,7.0
2021-12-10 00:00:00,0.8,0.1,0,92,1012.3,,,,,0.0
2021-12-10 01:00:00,0.4,0.1,0,93,1012.1,,,,,6.0
2021-12-10 02:00:00,0.2,0.2,0,95,1012.1,,,,,0.0
2021-12-10 03:00:00,-0.1,0.1,0,95,1011.7,,,,,1.0
2021-12-10 04:00:00,0.4,0.1,0,96,1011.1,,,,,8.0
2021-12-10 05:00:00,1.0,0.0,0,95,1010.9,,,,,10.0
2021-12-10 06:00:00,1.0,0.0,0,96,1010.7,,,,,9.0
2021-12-10 07:00:00,0.9,0.1,0,95,1011.0,,,,,8.0
2021-12-10 08:00:00,1.8,0.0,0,96,1011.2,0.0,0.0,,,8.0
2021-12-10 09:00:00,3.5,0.0,0,93,1011.1,0.0,0.18,,,7.0
2021-12-10 10:00:00,5.2,0.0,0,84,1011.3,0.2,0.51,,,10.0
2021-12-10 11:00:00,6.1,0.0,0,82,1010.8,0.0,0.47,,,9.0
2021-12-10 12:00:00,7.0,0.0,0,81,1009.9,0.0,0.71,0.1,,9.0
2021-12-10 13:00:00,7.4,0.0,0,81,1009.7,0.0,0.3,,,10.0
2021-12-10 14:00:00,6.6,0.0,0,88,1009.7,0.0,0.14,,,10.0
2021-12-10 15:00:00,6.9,0.0,0,93,1009.6,0.0,0.13,0.3,,9.0
2021-12-10 16:00:00,7.2,0.1,0,94,1009.9,0.0,0.06,,,9.0
2021-12-10 17:00:00,7.6,0.0,0,93,1010.2,0.0,0.07,,,9.0
2021-12-10 18:00:00,6.9,0.0,0,94,1010.7,0.0,0.0,0.0,,9.0
2021-12-10 19:00:00,6.9,0.0,0,96,1011.0,,,,,9.0
2021-12-10 20:00:00,7.0,0.0,0,96,1011.3,,,,,9.0
2021-12-10 21:00:00,7.5,0.7,290,95,1011.5,,,,,10.0
2021-12-10 22:00:00,7.3,0.0,0,95,1011.7,,,,,10.0
2021-12-10 23:00:00,7.2,0.4,0,92,1012.0,,,,,5.0
2021-12-11 00:00:00,7.0,0.0,0,91,1012.0,,,,,6.0
2021-12-11 01:00:00,6.5,0.0,0,92,1011.7,,,,,7.0
2021-12-11 02:00:00,6.5,0.0,0,91,1011.9,,,,,10.0
2021-12-11 03:00:00,5.5,0.1,0,93,1012.1,,,,,9.0
2021-12-11 04:00:00,5.7,0.4,0,95,1012.0,,,,,8.0
2021-12-11 05:00:00,4.2,0.7,90,95,1011.9,,,,,9.0
2021-12-11 06:00:00,3.4,0.3,0,97,1012.1,,,,,9.0
2021-12-11 07:00:00,3.5,0.0,0,97,1012.6,,,,,9.0
2021-12-11 08:00:00,3.7,0.0,0,97,1013.2,0.0,0.0,,,10.0
2021-12-11 09:00:00,4.5,0.1,0,96,1013.9,0.0,0.12,,,6.0
2021-12-11 10:00:00,5.6,0.0,0,97,1014.1,0.0,0.28,,,8.0
2021-12-11 11:00:00,6.4,1.0,270,87,1013.6,0.2,0.62,,,10.0
2021-12-11 12:00:00,8.0,0.3,0,73,1012.1,0.2,1.0,,,7.0
2021-12-11 13:00:00,9.0,1.9,270,69,1011.9,0.8,1.25,,,8.0
2021-12-11 14:00:00,9.0,1.1,250,68,1010.7,1.0,1.23,,,5.0
2021-12-11 15:00:00,9.4,0.8,200,64,1010.3,1.0,1.07,,,6.0
2021-12-11 16:00:00,9.1,1.1,270,64,1010.6,0.9,0.5,,,8.0
2021-12-11 17:00:00,8.8,1.3,250,68,1010.5,0.0,0.12,,,8.0
2021-12-11 18:00:00,8.1,0.1,0,71,1010.2,0.0,0.0,,,7.0
2021-12-11 19:00:00,5.4,0.0,0,82,1010.3,,,,,7.0
2021-12-11 20:00:00,5.5,0.0,0,84,1010.4,,,,,10.0
2021-12-11 21:00:00,5.5,0.0,0,86,1010.1,,,,,10.0
2021-12-11 22:00:00,6.4,0.4,0,83,1010.4,,,,,10.0
2021-12-11 23:00:00,5.9,1.4,250,81,1010.5,,,,,9.0
2021-12-12 00:00:00,5.4,0.4,0,82,1010.3,,,,,8.0
2021-12-12 01:00:00,3.7,0.0,0,87,1009.8,,,,,0.0
2021-12-12 02:00:00,2.1,0.0,0,91,1009.6,,,,,7.0
2021-12-12 03:00:00,4.1,0.0,0,86,1009.6,,,,,0.0
2021-12-12 04:00:00,4.0,0.2,0,88,1009.1,,,,,0.0
2021-12-12 05:00:00,2.9,0.0,0,90,1009.0,,,,,6.0
2021-12-12 06:00:00,3.4,0.0,0,90,1009.2,,,,,0.0
2021-12-12 07:00:00,1.1,0.1,0,93,1009.8,,,,,7.0
2021-12-12 08:00:00,1.8,0.0,0,94,1009.7,0.0,0.0,,,0.0
2021-12-12 09:00:00,2.4,0.3,0,93,1010.0,0.0,0.15,,,5.0
2021-12-12 10:00:00,5.3,2.2,250,73,1010.2,0.7,0.64,,,5.0
2021-12-12 11:00:00,6.7,2.3,290,61,1010.4,0.9,1.25,,,8.0
2021-12-12 12:00:00,6.3,2.7,320,46,1009.7,0.8,1.4,,,5.0
2021-12-12 13:00:00,6.9,2.7,270,50,1008.6,0.9,1.48,,,5.0
2021-12-12 14:00:00,6.3,4.3,290,41,1008.6,0.8,1.36,,,6.0
2021-12-12 15:00:00,5.7,4.8,270,39,1008.5,0.8,0.89,,,6.0
2021-12-12 16:00:00,4.8,4.8,270,39,1009.1,1.0,0.75,,,3.0
2021-12-12 17:00:00,3.0,3.6,270,42,1009.5,1.0,0.19,,,0.0
2021-12-12 18:00:00,1.2,4.4,270,44,1010.5,0.0,0.0,,,0.0
2021-12-12 19:00:00,0.2,3.1,270,44,1011.1,,,,,0.0
2021-12-12 20:00:00,-0.6,3.1,270,45,1011.8,,,,,0.0
2021-12-12 21:00:00,-1.3,2.5,250,47,1012.5,,,,,0.0
2021-12-12 22:00:00,-2.2,3.5,270,42,1013.2,,,,,0.0
2021-12-12 23:00:00,-3.0,2.3,270,48,1013.8,,,,,0.0
2021-12-13 00:00:00,-3.5,2.1,270,46,1013.9,,,,,0.0
2021-12-13 01:00:00,-4.0,1.8,250,52,1013.7,,,,,0.0
2021-12-13 02:00:00,-4.4,1.9,250,50,1013.8,,,,,0.0
2021-12-13 03:00:00,-5.0,1.3,250,53,1014.1,,,,,0.0
2021-12-13 04:00:00,-5.2,1.2,270,53,1013.8,,,,,0.0
2021-12-13 05:00:00,-7.0,0.0,0,63,1014.0,,,,,0.0
2021-12-13 06:00:00,-8.0,0.2,0,72,1014.0,,,,,0.0
2021-12-13 07:00:00,-8.0,0.3,0,72,1014.4,,,,,0.0
2021-12-13 08:00:00,-8.2,0.5,90,74,1014.7,0.0,0.0,,,0.0
2021-12-13 09:00:00,-7.4,0.0,0,73,1015.3,0.0,0.03,,,0.0
2021-12-13 10:00:00,-3.8,1.1,270,45,1015.5,1.0,0.98,,,0.0
2021-12-13 11:00:00,-2.8,1.0,230,42,1015.0,1.0,1.5,,,0.0
2021-12-13 12:00:00,-1.6,1.3,230,38,1014.2,1.0,1.79,,,0.0
2021-12-13 13:00:00,-0.1,0.7,340,35,1013.2,1.0,1.89,,,0.0
2021-12-13 14:00:00,0.9,2.3,250,33,1012.2,1.0,1.73,,,0.0
2021-12-13 15:00:00,1.3,2.3,270,30,1011.9,1.0,1.36,,,0.0
2021-12-13 16:00:00,1.3,2.3,250,30,1011.8,1.0,0.85,,,0.0
2021-12-13 17:00:00,0.5,1.8,250,31,1011.9,1.0,0.22,,,0.0
2021-12-13 18:00:00,-0.9,0.4,0,34,1012.1,0.0,0.0,,,0.0
2021-12-13 19:00:00,-3.5,0.7,90,49,1012.2,,,,,0.0
2021-12-13 20:00:00,-4.4,1.2,90,54,1012.3,,,,,0.0
2021-12-13 21:00:00,-4.9,0.8,90,56,1012.2,,,,,0.0
2021-12-13 22:00:00,-5.5,0.6,90,62,1012.3,,,,,0.0
2021-12-13 23:00:00,-6.2,0.0,0,65,1012.2,,,,,0.0
2021-12-14 00:00:00,-6.2,0.5,90,70,1012.0,,,,,0.0
2021-12-14 01:00:00,-6.0,0.3,0,69,1011.6,,,,,0.0
2021-12-14 02:00:00,-4.9,0.3,0,66,1011.3,,,,,0.0
2021-12-14 03:00:00,-4.9,0.0,0,69,1011.2,,,,,4.0
2021-12-14 04:00:00,-3.8,0.2,0,67,1010.7,,,,,8.0
2021-12-14 05:00:00,-3.5,0.0,0,69,1010.3,,,,,9.0
2021-12-14 06:00:00,-3.3,0.1,0,67,1009.9,,,,,7.0
2021-12-14 07:00:00,-3.0,0.4,0,67,1009.7,,,,,0.0
2021-12-14 08:00:00,-2.6,0.4,0,65,1009.6,0.0,0.0,,,7.0
2021-12-14 09:00:00,-2.1,0.2,0,64,1009.3,0.0,0.03,,,8.0
2021-12-14 10:00:00,-1.3,0.2,0,61,1009.1,0.0,0.2,,,9.0
2021-12-14 11:00:00,-0.7,0.0,0,63,1008.3,0.0,0.33,,,9.0
2021-12-14 12:00:00,0.3,0.1,0,58,1008.0,0.0,0.43,,,9.0
2021-12-14 13:00:00,2.5,0.8,250,55,1007.1,0.4,0.95,,,8.0
2021-12-14 14:00:00,4.5,0.2,0,54,1006.2,0.7,1.16,,,8.0
2021-12-14 15:00:00,5.8,0.5,70,52,1005.4,1.0,1.32,,,7.0
2021-12-14 16:00:00,5.5,0.5,290,54,1005.4,0.3,0.46,,,8.0
2021-12-14 17:00:00,5.5,2.7,250,60,1005.5,0.0,0.06,,,9.0
2021-12-14 18:00:00,5.0,0.5,270,64,1005.9,0.0,0.0,,,9.0
2021-12-14 19:00:00,4.5,0.1,0,68,1005.9,,,,,4.0
2021-12-14 20:00:00,3.9,0.5,160,74,1006.0,,,,,0.0
2021-12-14 21:00:00,3.5,0.3,0,84,1006.2,,,0.1,,0.0
2021-12-14 22:00:00,4.1,0.5,320,82,1006.2,,,,,9.0
2021-12-14 23:00:00,3.9,0.3,0,85,1006.4,,,,,9.0
2021-12-15 00:00:00,3.5,0.2,0,92,1006.5,,,0.3,,7.0
2021-12-15 01:00:00,3.1,0.2,0,94,1006.2,,,,,2.0
2021-12-15 02:00:00,2.2,0.0,0,94,1006.1,,,,,1.0
2021-12-15 03:00:00,4.0,0.1,0,90,1006.4,,,0.0,,8.0
2021-12-15 04:00:00,4.1,0.1,0,90,1005.6,,,,,0.0
2021-12-15 05:00:00,4.6,0.3,0,92,1005.2,,,,,6.0
2021-12-15 06:00:00,4.9,0.6,50,93,1005.0,,,0.4,,4.0
2021-12-15 07:00:00,4.1,0.3,0,91,1005.6,,,,,7.0
2021-12-15 08:00:00,4.9,0.1,0,91,1005.8,0.0,0.0,,,0.0
2021-12-15 09:00:00,6.4,0.1,0,85,1006.3,0.0,0.05,0.2,,10.0
2021-12-15 10:00:00,6.0,0.0,0,87,1006.8,0.0,0.04,,,9.0
2021-12-15 11:00:00,5.6,0.5,140,89,1007.0,0.0,0.08,,,10.0
2021-12-15 12:00:00,5.8,0.6,140,92,1006.8,0.0,0.04,0.4,,9.0
2021-12-15 13:00:00,6.5,0.1,0,94,1006.4,0.0,0.13,,,9.0
2021-12-15 14:00:00,7.3,0.0,0,90,1006.2,0.0,0.12,,,9.0
2021-12-15 15:00:00,8.1,0.0,0,86,1005.7,0.0,0.35,0.3,,9.0
2021-12-15 16:00:00,8.5,0.3,0,83,1006.1,0.4,0.44,,,7.0
2021-12-15 17:00:00,6.1,0.0,0,90,1006.3,0.0,0.12,,,1.0
2021-12-15 18:00:00,4.5,0.4,0,93,1006.3,0.0,0.0,,,0.0
2021-12-15 19:00:00,2.9,0.4,0,95,1006.4,,,,,1.0
2021-12-15 20:00:00,2.1,0.0,0,96,1006.3,,,,,10.0
2021-12-15 21:00:00,2.7,0.0,0,97,1007.0,,,,,10.0
2021-12-15 22:00:00,3.2,0.2,0,97,1007.3,,,,,9.0
2021-12-15 23:00:00,3.2,0.2,0,97,1007.3,,,,,10.0
2021-12-16 00:00:00,3.5,0.3,0,99,1007.1,,,,,10.0
2021-12-16 01:00:00,3.2,0.2,0,99,1006.9,,,,,6.0
2021-12-16 02:00:00,3.2,0.0,0,99,1007.1,,,,,7.0
2021-12-16 03:00:00,3.2,0.1,0,98,1007.2,,,,,10.0
2021-12-16 04:00:00,3.1,0.1,0,99,1007.1,,,,,10.0
2021-12-16 05:00:00,3.0,0.0,0,99,1006.3,,,,,10.0
2021-12-16 06:00:00,3.0,0.2,0,99,1005.7,,,,,10.0
2021-12-16 07:00:00,2.9,0.2,0,98,1006.2,,,,,10.0
2021-12-16 08:00:00,3.0,0.2,0,99,1006.2,0.0,0.0,,,10.0
2021-12-16 09:00:00,3.1,0.0,0,99,1006.0,0.0,0.03,,,9.0
2021-12-16 10:00:00,3.6,0.1,0,100,1006.1,0.0,0.17,,,8.0
2021-12-16 11:00:00,4.1,0.0,0,99,1005.8,0.0,0.41,,,9.0
2021-12-16 12:00:00,5.1,0.6,320,99,1005.0,0.0,0.67,,,
2021-12-16 13:00:00,6.0,0.1,0,99,1004.0,0.1,0.72,,,6.0
2021-12-16 14:00:00,7.5,0.3,0,93,1003.8,1.0,1.3,,,6.0
2021-12-16 15:00:00,7.8,0.2,0,71,1003.5,0.8,0.93,,,5.0
2021-12-16 16:00:00,7.3,0.9,360,79,1003.2,0.2,0.36,,,7.0
2021-12-16 17:00:00,6.8,0.0,0,74,1002.4,0.0,0.1,,,9.0
2021-12-16 18:00:00,4.4,0.2,0,84,1002.1,0.0,0.0,,,7.0
2021-12-16 19:00:00,4.0,0.4,0,87,1002.7,,,,,7.0
2021-12-16 20:00:00,3.0,0.8,90,89,1003.1,,,,,8.0
2021-12-16 21:00:00,3.1,0.0,0,90,1002.4,,,,,9.0
2021-12-16 22:00:00,1.6,0.1,0,91,1002.5,,,,,6.0
2021-12-16 23:00:00,1.5,0.5,90,91,1002.1,,,,,8.0
2021-12-17 00:00:00,2.7,0.2,0,92,1001.5,,,0.0,,10.0
2021-12-17 01:00:00,3.7,0.5,290,88,1001.9,,,,,9.0
2021-12-17 02:00:00,4.3,3.6,290,45,1002.7,,,,,8.0
2021-12-17 03:00:00,3.1,1.7,270,56,1003.1,,,,,9.0
2021-12-17 04:00:00,2.2,2.7,270,52,1003.1,,,,,8.0
2021-12-17 05:00:00,0.8,4.3,270,53,1003.8,,,,,8.0
2021-12-17 06:00:00,-0.5,4.2,250,65,1004.1,,,,,1.0
2021-12-17 07:00:00,-1.3,4.0,270,64,1004.4,,,,,0.0
2021-12-17 08:00:00,-2.1,3.4,250,66,1005.0,0.0,0.0,,,0.0
2021-12-17 09:00:00,-2.1,3.5,270,55,1006.2,0.0,0.09,,,0.0
2021-12-17 10:00:00,-1.7,3.3,290,40,1007.0,0.9,0.78,,,0.0
2021-12-17 11:00:00,-1.1,4.7,270,34,1007.2,1.0,1.35,,,0.0
2021-12-17 12:00:00,-1.0,5.2,270,31,1006.7,1.0,1.76,,,0.0
2021-12-17 13:00:00,-2.3,6.2,290,30,1006.9,0.8,1.46,,,6.0
2021-12-17 14:00:00,-1.8,5.7,270,30,1006.5,0.9,1.77,,,7.0
2021-12-17 15:00:00,-1.9,7.2,270,32,1006.7,0.9,1.54,,,7.0
2021-12-17 16:00:00,-3.8,6.2,270,30,1007.7,0.9,0.94,,,4.0
2021-12-17 17:00:00,-5.0,5.1,270,33,1008.6,0.8,0.15,,,0.0
2021-12-17 18:00:00,-6.1,4.0,270,38,1009.7,0.0,0.0,,,0.0
2021-12-17 19:00:00,-7.0,3.9,290,35,1010.7,,,,,0.0
2021-12-17 20:00:00,-7.7,3.6,270,40,1011.6,,,,,0.0
2021-12-17 21:00:00,-8.4,3.3,270,44,1012.7,,,,,4.0
2021-12-17 22:00:00,-9.0,2.5,270,44,1013.5,,,,,0.0
2021-12-17 23:00:00,-9.5,2.0,270,45,1013.9,,,,,0.0
2021-12-18 00:00:00,-9.7,2.7,270,47,1014.6,,,,,0.0
2021-12-18 01:00:00,-9.9,2.7,250,46,1015.0,,,,,0.0
2021-12-18 02:00:00,-10.4,1.8,250,46,1015.3,,,,,0.0
2021-12-18 03:00:00,-10.4,1.8,270,45,1015.6,,,,,0.0
2021-12-18 04:00:00,-10.7,0.9,270,49,1015.3,,,,,0.0
2021-12-18 05:00:00,-11.5,0.1,0,55,1014.9,,,,,0.0
2021-12-18 06:00:00,-12.5,0.0,0,68,1014.4,,,,,0.0
2021-12-18 07:00:00,-12.4,0.5,90,67,1014.0,,,,,0.0
2021-12-18 08:00:00,-12.9,0.0,0,68,1014.5,0.0,0.0,,,0.0
2021-12-18 09:00:00,-11.5,0.2,0,62,1015.4,0.0,0.02,,,0.0
2021-12-18 10:00:00,-9.1,0.5,160,43,1015.3,1.0,0.92,,,0.0
2021-12-18 11:00:00,-7.1,0.5,180,37,1014.3,1.0,1.47,,,0.0
2021-12-18 12:00:00,-5.2,0.9,250,33,1013.4,1.0,1.76,,,0.0
2021-12-18 13:00:00,-3.2,0.5,290,28,1012.8,1.0,1.86,,,0.0
2021-12-18 14:00:00,-2.3,0.2,0,33,1011.3,0.8,1.37,,,8.0
2021-12-18 15:00:00,-0.9,0.5,270,36,1009.9,1.0,1.35,,,4.0
2021-12-18 16:00:00,0.0,1.3,250,40,1009.2,0.9,0.61,,,7.0
2021-12-18 17:00:00,-0.9,1.0,270,46,1008.8,0.4,0.16,,,6.0
2021-12-18 18:00:00,-1.3,0.5,250,53,1008.2,0.0,0.0,,,5.0
2021-12-18 19:00:00,-3.3,0.4,0,63,1008.1,,,,,7.0
2021-12-18 20:00:00,-2.0,0.9,250,69,1007.5,,,,,7.0
2021-12-18 21:00:00,-1.2,2.2,230,68,1007.0,,,,,9.0
2021-12-18 22:00:00,-1.3,2.0,230,73,1006.7,,,,,3.0
2021-12-18 23:00:00,-1.7,1.5,250,78,1006.3,,,,,8.0
2021-12-19 00:00:00,-0.9,1.8,250,78,1005.4,,,,,9.0
2021-12-19 01:00:00,-0.9,1.1,340,80,1005.1,,,,,10.0
2021-12-19 02:00:00,-1.2,2.2,270,87,1005.4,,,,0.8,10.0
2021-12-19 03:00:00,-0.9,1.4,250,92,1006.2,,,1.0,3.0,9.0
2021-12-19 04:00:00,-1.4,2.3,250,82,1006.6,,,,3.0,9.0
2021-12-19 05:00:00,-3.0,1.5,250,70,1007.1,,,,3.0,1.0
2021-12-19 06:00:00,-3.4,2.4,270,66,1007.8,,,0.1,2.9,0.0
2021-12-19 07:00:00,-4.3,1.6,250,67,1008.4,,,,2.7,0.0
2021-12-19 08:00:00,-5.9,0.7,270,79,1008.9,0.0,0.0,,2.5,0.0
