지점,시작일,종료일,지점명,지점주소,관리관서,위도,경도,노장해발고도(m),기압계(관측장비지상높이(m)),기온계(관측장비지상높이(m)),풍속계(관측장비지상높이(m)),강우계(관측장비지상높이(m))
519,1998-12-22,1999-05-14,사창,강원도 화천군 사내면 사창리,철원기상대(95),38.0667,127.5167,390,,,,
519,1998-05-14,1998-12-22,사창,강원도 화천군 사내면 사창리,철원기상대(95),38.0667,127.5167,390,,,,
519,1990-05-23,1998-05-14,사창,강원도 화천군 사내면 사창리,춘천기상대(101),38.0667,127.5167,390,,,,
520,2023-10-17,,설악동,(산지)강원특별자치도 속초시 설악동,강릉(구 105),38.1671,128.5182,135.58,,,,
520,2015-07-13,2023-10-17,설악동,(산지)강원특별자치도 속초시 설악동,강릉(구 105),38.1671,128.5182,135.58,,,,
520,2012-12-21,2015-07-13,설악동,(산지)강원도 속초시 설악동,속초기상대(90),38.1671,128.5177,135,,,,
520,1990-05-13,2012-12-21,설악동,(산지)강원도 속초시 설악동,속초기상대(90),38.1721,128.4933,189.5,,,,
521,2020-10-23,2022-11-23,강현,강원도 양양군 강현면 장산리,강릉(구 105),38.1437,128.6026,15.97,,,,
521,2015-07-13,2020-10-23,강현,강원도 양양군 강현면 장산리,강릉(구 105),38.1438,128.6026,13.39,,,,
521,2002-05-17,2015-07-13,강현,강원도 양양군 강현면 장산리,속초기상대(90),38.1438,128.6026,13.39,,,,
521,1990-05-12,2002-05-17,현북,강원도,속초기상대(90),38.0147,128.7226,10,,,,
522,2021-10-15,,화촌,강원특별자치도 홍천군 화촌면 주음치리,춘천기상대(101),37.7871,127.9838,197.86,,,,
522,2020-10-23,2021-10-15,화촌,강원도 홍천군 화촌면 주음치리,춘천기상대(101),37.7871,127.9838,197.86,,,,
522,2012-11-13,2020-10-23,화촌,강원도 홍천군 화촌면 주음치리,춘천기상대(101),37.7871,127.9838,187,,,,
522,2007-08-21,2012-11-13,두촌,강원도 홍천군 두촌면 자은리,춘천기상대(101),37.8687,128.0189,220.48,,,,
522,1990-05-22,2007-08-21,두촌,강원도 홍천군 두촌면 자은리,춘천기상대(101),37.8675,128.0184,223,,,,
523,2024-08-21,,주문진,강원특별자치도 강릉시 주문진읍 주문리,강릉(구 105),37.8985,128.8214,8.94,,,,
523,2010-12-10,2024-08-21,주문진,강원특별자치도 강릉시 주문진읍 주문리,강릉(구 105),37.8985,128.8214,8.94,,,,
523,1990-05-11,2010-12-10,주문진,강원도 강릉시 주문진읍 주문리,강릉(구 105),37.9,128.83,34,,,,
524,2024-08-20,,경포,강원특별자치도 강릉시 운정동,강릉(구 105),37.7863,128.8938,4,,,,
524,2023-10-05,2024-08-20,경포,강원특별자치도 강릉시 운정동,강릉(구 105),37.7864,128.8939,4,,,,
524,2010-11-12,2023-10-05,강문,강원특별자치도 강릉시 강문동,강릉(구 105),37.7858,128.9248,6.61,,,,
524,1990-05-10,2010-11-12,경포대,강원도 강릉시 안현동,강릉(구 105),37.8047,128.9045,9,,,,
525,2025-04-16,,봉평,강원특별자치도 평창군 봉평면 원길리,강릉(구 105),37.6211,128.3589,568,,,,
525,2023-11-01,2025-04-16,봉평,강원특별자치도 평창군 봉평면 창동리,강릉(구 105),37.6123,128.3773,552.11,,,,
525,2015-07-13,2023-11-01,봉평,강원특별자치도 평창군 봉평면 창동리,강릉(구 105),37.6123,128.3773,552.11,,,,
525,2014-05-01,2015-07-13,봉평,강원도 평창군 봉평면 창동리,대관령기상대(100),37.612,128.377,547.9,,,,
525,1990-05-07,2014-05-01,봉평,강원도 평창군 봉평면 창동리,대관령기상대(100),37.6161,128.3797,570.36,,,,
526,2024-08-30,,평창,강원특별자치도 평창군 평창읍 여만리,강릉(구 105),37.3775,128.3947,303.18,,,,
526,2019-04-18,2024-08-30,평창,강원특별자치도 평창군 평창읍 여만리,강릉(구 105),37.3775,128.3947,303.18,,,,
526,2015-07-13,2019-04-18,평창,강원도 평창군 평창읍 여만리,강릉(구 105),37.3779,128.3946,303.18,,,,
526,1999-05-07,2015-07-13,평창,강원도 평창군 평창읍 여만리,영월기상대(121),37.3779,128.3946,303.18,,,,
526,1999-01-07,1999-05-07,평창,강원도 평창군 평창읍 여만리,대관령기상대(100),37.37,128.42,310,,,,
526,1998-12-10,1999-01-07,평창,강원도 평창군 평창읍 여만리,대관령기상대(100),37.375,128.4,298,,,,
526,1990-06-27,1998-12-10,평창,강원도,대관령기상대(100),37.37,128.42,310,,,,
527,2024-08-27,,신동,강원특별자치도 정선군 신동읍 예미리,강릉(구 105),37.2111,128.6413,392.43,,,,
527,2023-11-01,2024-08-27,신동,강원특별자치도 정선군 신동읍 예미리,강릉(구 105),37.2111,128.6413,392.43,,,,
527,2015-07-13,2023-11-01,신동,강원특별자치도 정선군 신동읍 예미리,강릉(구 105),37.2111,128.6413,392.43,,,,
527,2011-11-17,2015-07-13,신동,강원도 정선군 신동읍 예미리,영월기상대(121),37.2115,128.6423,392,,,,
527,1998-04-22,2011-11-17,정선,(산지)강원도 정선군 북평면 남평리,영월기상대(121),37.4299,128.6645,388.84,,,,
527,1990-05-08,1998-04-22,정선,강원도,영월기상대(121),37.38,128.75,380,,,,
528,2015-12-23,2018-05-01,백령면,인천광역시 옹진군 백령면 진촌리,백령도기상대(102),37.974,124.7124,36,,,,
528,2011-12-13,2015-12-23,백령면,인천광역시 옹진군 백령면 진촌리,백령도기상대(102),37.9788,124.7207,45,,,,
528,2007-10-17,2011-12-12,백령면,인천광역시 옹진군 백령면 진촌리,백령도기상대(102),37.9743,124.7188,32.77,,,,
528,2000-10-05,2007-10-17,백령면,인천광역시 옹진군 백령면 진촌리,백령도기상대(102),37.9743,124.7187,32.26,,,,
528,1998-11-20,2000-07-06,백령도,인천광역시 옹진군 백령면 진촌리,인천기상대(112),37.9667,124.6667,36,,,,
528,1998-09-24,1998-11-20,백령도,인천광역시 옹진군 백령면 진촌리,인천기상대(112),37.9667,124.6667,36,,,,
529,2024-09-20,,원덕,강원특별자치도 삼척시 원덕읍 산양리,강릉(구 105),37.1416,129.2859,36.07,,,,
529,2015-07-13,2024-09-20,원덕,강원특별자치도 삼척시 원덕읍 산양리,강릉(구 105),37.1416,129.2859,36.07,,,,
529,2011-11-11,2015-07-13,원덕,강원도 삼척시 원덕읍 산양리,동해기상대(106),37.1413,129.2858,36,,,,
529,1990-05-09,2011-11-11,원덕,강원도 삼척시 원덕읍 임원리,동해기상대(106),37.2325,129.3434,12.82,,,,
530,2021-10-15,,태하,경상북도 울릉군 서면 태하리,울릉도기상대(115),37.5151,130.8118,178,,,,
530,2014-12-15,2021-10-15,태하,경상북도 울릉군 서면 태하리,울릉도기상대(115),37.5151,130.8118,178,,,,
530,2013-10-21,2014-12-15,태하,경상북도 울릉군 서면 태하리,울릉도기상대(115),37.5014,130.8078,110,,,,
530,1990-05-30,2013-10-21,태하,경상북도 울릉군 서면 태하리,울릉도기상대(115),37.5184,130.7977,172.79,,,,
531,2023-10-12,,가평북면,경기도 가평군 북면 소법리,,37.8981,127.5522,109.66,,,,
531,2017-08-25,2023-10-12,가평북면,경기도 가평군 북면 소법리,,37.8981,127.5522,109.66,,,,
531,2017-01-01,2017-08-25,가평북면,경기도 가평군 북면 소법리,,37.8856,127.5502,106.63,,,,
531,1991-11-15,2017-01-01,가평,경기도 가평군 북면 목동리,,37.8856,127.5502,106.63,,,,
532,2023-11-03,,의정부,경기도 의정부시 용현동,,37.7348,127.0735,89.49,,,,
532,2015-07-13,2023-11-03,의정부,경기도 의정부시 용현동,,37.7348,127.0735,89.49,,,,
532,2010-10-29,2015-07-13,의정부,경기도 의정부시 용현동,파주기상대(99),37.735,127.075,72,,,,
532,1998-04-14,2010-10-29,의정부,경기도 의정부시 의정부동,파주기상대(99),37.7355,127.0352,67,,,,
532,1991-11-12,1998-04-14,의정부,경기도 의정부시 의정부동,파주기상대(99),37.7355,127.0352,60,,,,
533,2024-10-15,,백사,경기도 이천시 백사면 조읍리,,37.3278,127.4808,83,,,,
533,2020-07-11,2024-10-15,백사,경기도 이천시 백사면 조읍리,,37.3278,127.4807,82,,,,
533,2017-08-25,2020-07-11,신둔,경기도 이천시 신둔면,,37.3267,127.4341,100.1,,,,
533,2015-07-13,2017-08-25,신둔,경기도 이천시 신둔면,,37.3236,127.4361,103,,,,
533,2014-12-22,2015-07-13,신둔,경기도 이천시 신둔면,이천지역기상서비스센터(203),37.3236,127.4361,103,,,,
533,2012-12-20,2013-05-06,하남창우,경기도 하남시 창우동,이천지역기상서비스센터(203),37.5391,127.2368,75,,,,
533,1998-05-13,2012-12-20,양수리,경기도 양평군 양서면 양수리,이천지역기상서비스센터(203),37.55,127.3333,48,,,,
533,1991-01-16,1998-05-13,양수리,경기도 여주시 산북면 상품리,수도권기상청(119),37.5422,127.3294,30,,,,
534,2023-10-13,,장호원,경기도 이천시 장호원읍 진암리,,37.121,127.6106,88.2,,,,
534,2017-08-25,2023-10-13,장호원,경기도 이천시 장호원읍 진암리,,37.121,127.6106,88.2,,,,
534,2015-07-13,2017-08-25,장호원,경기도 이천시 장호원읍 진암리,,37.121,127.6106,87.29,,,,
534,2011-11-03,2015-07-13,장호원,경기도 이천시 장호원읍 진암리,이천지역기상서비스센터(203),37.121,127.6106,87.29,,,,
534,1991-11-17,2011-11-03,장호원,경기도 이천시 장호원읍 진암리,이천지역기상서비스센터(203),37.1147,127.6171,86.97,,,,
535,2023-10-23,,서석,강원특별자치도 홍천군 서석면 풍암리,춘천기상대(101),37.717,128.1827,313.5,,,,
535,2015-07-13,2023-10-23,서석,강원특별자치도 홍천군 서석면 풍암리,춘천기상대(101),37.717,128.1827,313.5,,,,
535,2009-11-24,2015-07-13,서석,강원도 홍천군 서석면 풍암리,원주기상대(114),37.717,128.1827,312.87,,,,
535,1991-10-30,2009-11-24,서석,강원도 홍천군 서석면 풍암리,원주기상대(114),37.7116,128.1867,327,,,,
536,2022-09-28,,횡성,강원특별자치도 횡성군 횡성읍 읍하리,강릉(구 105),37.4876,127.9724,114.35,,,,
536,2015-07-13,2022-09-28,횡성,강원도 횡성군 횡성읍 읍하리,강릉(구 105),37.4876,127.9724,114.35,,,,
536,2010-03-17,2015-07-13,횡성,강원도 횡성군 횡성읍 읍하리,원주기상대(114),37.4876,127.9724,110.52,,,,
536,1991-10-29,2010-03-17,횡성,강원도 횡성군 횡성읍 읍하리,원주기상대(114),37.47,127.88,128,,,,
537,2023-10-13,,임계,(산지)강원특별자치도 정선군 임계면 봉산리,강릉(구 105),37.4832,128.8459,488.08,,,,
537,2017-01-13,2023-10-13,임계,(산지)강원특별자치도 정선군 임계면 봉산리,강릉(구 105),37.4832,128.8459,488.08,,,,
537,2015-07-13,2017-01-13,임계,(산지)강원도 정선군 임계면 봉산리,강릉(구 105),37.4832,128.8459,488,,,,
537,2011-06-20,2015-07-13,임계,(산지)강원도 정선군 임계면 봉산리,동해기상대(106),37.4832,128.8459,488,,,,
537,1999-05-24,2011-06-20,임계,(산지)강원도 정선군 임계면 송계리,동해기상대(106),37.4949,128.852,507.12,,,,
537,1991-10-31,1999-05-24,임계,(산지)강원도 정선군 임계면 송계리,동해기상대(106),37.4955,128.8539,480,,,,
538,2023-11-09,,신서,경기도 연천군 신서면 도신리,,38.1725,127.103,83.25,,,,
538,2015-07-13,2023-11-09,신서,경기도 연천군 신서면 도신리,,38.1725,127.103,83.25,,,,
538,1999-06-01,2015-07-13,신서,경기도 연천군 신서면 도신리,동두천지역기상서비스센터(98),38.1725,127.103,82.18,,,,
538,1998-03-24,1999-06-01,대광리,경기도 연천군 신서면 도신리,동두천지역기상서비스센터(98),38.1726,127.1088,200,,,,
538,1992-12-15,1998-03-24,대광리,경기도 연천군 신서면 도신리,철원기상대(95),38.1726,127.1088,197,,,,
539,2020-10-13,,포천이동,경기도 포천시 이동면 장암리,,38.0242,127.3657,137.74,,,,
539,2016-08-01,2020-10-13,포천이동,경기도 포천시 이동면 장암리,,38.0242,127.3657,137.74,,,,
539,2015-07-13,2016-08-01,이동,경기도 포천시 이동면 장암리,,38.0241,127.3658,139.4,,,,
539,2015-04-29,2015-07-13,이동,경기도 포천시 이동면 장암리,동두천지역기상서비스센터(98),38.0241,127.3658,139.4,,,,
539,2010-10-19,2015-04-29,이동,경기도 포천시 이동면 도평리,동두천지역기상서비스센터(98),38.0237,127.3579,139.4,,,,
539,2001-01-05,2010-10-19,이동,경기도 포천시 이동면 도평리,동두천지역기상서비스센터(98),38.0333,127.3667,179,,,,
539,1998-11-26,2001-01-05,동두천,경기도,서울기상관측소(108),37.8991,127.0628,112.49,,,,
540,2024-09-27,,고양,경기도 고양시덕양구 동산동,,37.6373,126.892,44.71,,,,
540,2023-11-01,2024-09-27,고양,경기도 고양시덕양구 용두동,,37.6373,126.892,44.71,,,,
540,2015-07-13,2023-11-01,고양,경기도 고양시덕양구 용두동,,37.6373,126.892,44.71,,,,
540,2011-10-29,2015-07-13,고양,경기도 고양시덕양구 용두동,파주기상대(99),37.6343,126.8917,100,,,,
540,2010-11-03,2011-10-29,고양,경기도 고양시덕양구 원당동,파주기상대(99),37.6573,126.8719,54.5,,,,
540,2010-10-05,2010-11-03,고양,경기도 고양시덕양구 원당동,파주기상대(99),37.641,126.877,76,,,,
540,2010-08-16,2010-10-05,고양,경기도 고양시덕양구 원당동,인천기상대(112),37.6413,126.8774,76,,,,
540,1992-11-15,2010-08-16,고양,경기도 고양시덕양구 원당동,서울기상관측소(108),37.6413,126.8774,76,,,,
541,2023-11-01,,남양주,경기도 남양주시 진건읍 배양리,,37.6341,127.1506,25.36,,,,
541,2020-10-23,2023-11-01,남양주,경기도 남양주시 진건읍 배양리,,37.6341,127.1506,25.36,,,,
541,2018-10-11,2020-10-23,남양주,경기도 남양주시 진건읍 배양리,,37.6341,127.1505,26,,,,
541,2015-07-13,2018-10-11,남양주,경기도 남양주시 퇴계원면 퇴계원리,,37.6529,127.1493,27.79,,,,
541,2011-11-26,2015-07-13,남양주,경기도 남양주시 퇴계원면 퇴계원리,동두천지역기상서비스센터(98),37.6528,127.1493,28,,,,
541,2010-11-02,2011-11-24,남양주,경기도 남양주시 진건읍 사능리,동두천지역기상서비스센터(98),37.6539,127.1761,38.01,,,,
541,2010-10-05,2010-11-02,남양주,경기도 남양주시 진건읍 사능리,동두천지역기상서비스센터(98),37.65,127.18,37,,,,
541,2010-08-16,2010-10-05,남양주,경기도 남양주시 진건읍 사능리,인천기상대(112),37.65,127.18,37,,,,
541,1992-11-21,2010-08-16,남양주,경기도 남양주시 진건읍 사능리,서울기상관측소(108),37.65,127.18,37,,,,
542,2023-11-03,,청평,경기도 가평군 청평면 대성리,,37.6841,127.3802,41.96,,,,
542,1992-11-01,2023-11-03,청평,경기도 가평군 청평면 대성리,,37.6841,127.3802,41.96,,,,
543,2023-11-01,,영종도,인천광역시 중구 운남동,인천기상대(112),37.499,126.5496,25.79,,,,
543,2022-10-02,2023-11-01,영종도,인천광역시 중구 운남동,인천기상대(112),37.499,126.5496,25.79,,,,
543,1999-10-07,2022-10-02,영종도,인천광역시 중구 운남동,인천기상대(112),37.499,126.5496,25.79,,,,
543,1992-11-16,1999-10-07,영종도,인천광역시 중구 운남동,인천기상대(112),37.48,126.53,56,,,,
544,2024-10-05,,전곡항,경기도 화성시 서신면 전곡리,,37.1857,126.6544,10.96,,,,
544,2023-11-01,2024-10-05,전곡항,경기도 화성시 서신면 전곡리,,37.1857,126.6544,10.96,,,,
544,2011-11-11,2023-11-01,전곡항,경기도 화성시 서신면 전곡리,,37.1857,126.6544,10.96,,,,
544,1992-11-16,2011-11-11,대야,경기도 시흥시 대야동,수도권기상청(119),37.4631,126.7827,69.35,,,,
545,2023-11-17,,안산,경기도 안산시상록구 사동,,37.281,126.8385,5.92,,,,
545,2015-10-14,2023-11-17,안산,경기도 안산시상록구 사동,,37.281,126.8385,5.92,,,,
545,1992-11-14,2015-10-14,안산,경기도 안산시상록구 사동,,37.2804,126.8387,5.58,,,,
546,2024-10-01,,경기광주,경기도 광주시 송정동,,37.4353,127.2592,122.61,,,,
546,2016-08-01,2024-10-01,경기광주,경기도 광주시 송정동,,37.4353,127.2592,122.61,,,,
546,2015-07-13,2016-08-01,광주,경기도 광주시 송정동,,37.4325,127.2614,119,,,,
546,2010-11-18,2015-07-13,광주,경기도 광주시 송정동,이천지역기상서비스센터(203),37.4325,127.2614,119,,,,
546,2001-03-21,2010-11-18,광주,경기도 광주시 경안동,이천지역기상서비스센터(203),37.4,127.2833,31,,,,
546,2000-03-06,2001-03-21,광주읍,경기도 광주시 경안동,이천지역기상서비스센터(203),37.4,127.2833,31,,,,
546,1992-11-07,2000-03-06,광주읍,경기도 광주시 경안동,수도권기상청(119),37.4,127.27,47,,,,
547,2023-10-16,,양동,경기도 양평군 양동면 쌍학리,,37.4159,127.7549,108.62,,,,
547,2015-07-13,2023-10-16,양동,경기도 양평군 양동면 쌍학리,,37.4159,127.7549,108.62,,,,
547,2009-06-26,2015-07-13,양동,경기도 양평군 양동면 쌍학리,원주기상대(114),37.4159,127.7549,109.97,,,,
547,2000-11-21,2009-06-26,양동,경기도 양평군 양동면 쌍학리,원주기상대(114),37.4171,127.7583,118,,,,
547,1993-11-17,2000-11-21,양동,경기도 양평군 양동면 쌍학리,수도권기상청(119),37.4171,127.7583,92,,,,
548,2023-11-04,,여주,경기도 여주시,,37.2688,127.6396,118.56,,,,
548,2017-08-25,2023-11-04,여주,경기도 여주시,,37.2688,127.6396,118.56,,,,
548,2015-07-13,2017-08-25,여주,경기도 여주시,,37.2688,127.6396,115.88,,,,
548,2009-09-11,2015-07-13,여주,경기도 여주시,이천지역기상서비스센터(203),37.2688,127.6396,115.88,,,,
548,1998-12-02,2009-09-11,여주,경기도 여주시,이천지역기상서비스센터(203),37.3,127.65,65,,,,
548,1992-11-04,1998-12-02,여주,경기도 여주시,수도권기상청(119),37.3,127.62,58,,,,
549,2023-11-22,,용인,경기도 용인시 처인구 포곡읍 둔전리,,37.2701,127.2218,83,,,,
549,2020-10-23,2023-11-22,용인,경기도 용인시 처인구 포곡읍 둔전리,,37.2701,127.2218,83,,,,
549,2016-04-28,2020-10-23,용인,경기도 용인시 처인구 포곡읍 둔전리,,37.2701,127.2218,79.36,,,,
549,2010-12-04,2016-04-28,용인,경기도 용인시 처인구 포곡읍 둔전리,,37.2716,127.2249,84.36,,,,
549,1999-05-31,2010-12-04,용인,경기도 용인시 처인구 포곡읍 둔전리,수도권기상청(119),37.25,127.2,93,,,,
549,1992-11-12,1999-05-31,용인,경기도 용인시 처인구 포곡읍 둔전리,수도권기상청(119),37.2939,127.2041,76,,,,
550,2024-09-07,,오산,경기도 오산시 금암동,,37.1693,127.0527,34.89,,,,
550,2022-11-26,2024-09-07,오산,경기도 오산시 금암동,,37.1693,127.0527,34.89,,,,
550,2010-12-02,2022-11-26,오산,경기도 오산시 외삼미동,,37.1879,127.0487,41.75,,,,
